Arrival Chickens Date,Death,Chickens,DeathPerc,Date of Laid,Eggs,Laied,Water,Feed,Date of Selling,# Eggs sold (First quality),# Eggs sold (Second quality),AvgTemp,MinTemp,MaxTemp,AvgHum,MinHum,MaxHum
6/20/2022,16,41105,0.0003892471,8/8/2022,4320,0.105096704,131,82,8/8/2022,,,25.6,20.3,31.8,62,42.3,85.5
6/20/2022,8,41101,0.0001946425,8/9/2022,2560,0.062285589,135,81,8/9/2022,,,26.2,19.9,31.8,45.8,37.7,63.2
6/20/2022,8,41097,0.0001946614,8/10/2022,1260,0.030659172,128,88,8/10/2022,,,25.5,19.4,31.9,40,28.2,63.2
6/20/2022,8,41093,0.0001946804,8/11/2022,3840,0.093446572,130,88,8/11/2022,,,25.8,18.7,32,41,24.4,68.5
6/20/2022,9,41088,0.0002190421,8/12/2022,2370,0.057681075,136,90,8/12/2022,5580,,22.2,17.1,29,63.7,34.4,88.8
6/20/2022,7,41085,0.0001703785,8/13/2022,1230,0.029937934,133,92,8/13/2022,,,23.5,16.2,30.2,48.6,27.1,78.2
6/20/2022,17,41072,0.0004139073,8/14/2022,1260,0.030677834,140,93,8/14/2022,,,25.2,15.8,33.2,45.9,23.2,77.8
6/20/2022,11,41065,0.0002678680,8/15/2022,3180,0.077438208,135,83,8/15/2022,,,25.9,19.8,32.8,50.4,33.6,83.3
6/20/2022,14,41055,0.0003410060,8/16/2022,2370,0.057727439,130,89,8/16/2022,,,24.7,17.1,31.8,60,40.6,89.6
6/20/2022,9,41050,0.0002192448,8/17/2022,3840,0.093544458,128,85,8/17/2022,6480,,24.8,18.5,31.6,63.5,38.5,85.1
6/20/2022,10,41044,0.0002436410,8/18/2022,3150,0.076746906,129,90,8/18/2022,,,21.1,19.1,24.7,83.8,64.2,97.1
6/20/2022,7,41041,0.0001705611,8/19/2022,5220,0.127189883,133,88,8/19/2022,,,20.9,17.8,26.1,88.4,65.2,99.3
6/20/2022,10,41035,0.0002436944,8/20/2022,3150,0.076763738,135,89,8/20/2022,,,24.9,18.1,32.8,59.4,32.8,85.8
6/20/2022,8,41031,0.0001949745,8/21/2022,3330,0.081158149,130,86,8/21/2022,,,25,17.5,32.7,51.1,31.5,85.6
6/20/2022,6,41029,0.0001462380,8/22/2022,4920,0.119915182,129,87,8/22/2022,,,25.5,18.4,32.6,48.5,28.5,81.4
6/20/2022,5,41028,0.0001218680,8/23/2022,7650,0.186458029,127,89,8/23/2022,17280,,23.7,15.9,31.3,53.4,33.8,74.1
6/20/2022,6,41026,0.0001462487,8/24/2022,4920,0.119923951,135,90,8/24/2022,,,23.8,16.1,31.1,59.3,39.2,87.8
6/20/2022,5,41025,0.0001218769,8/25/2022,5250,0.12797075,128,100,8/25/2022,,,25.5,17.8,32.9,57.9,37.9,83.6
6/20/2022,8,41021,0.0001950221,8/26/2022,5520,0.134565223,130,89,8/26/2022,,,26.7,20.7,33,60.5,41.9,82.6
6/20/2022,11,41014,0.0002682011,8/27/2022,6390,0.155800458,126,88,8/27/2022,,,20.4,17.6,22.9,82.4,64.4,96.9
6/20/2022,11,41007,0.0002682469,8/28/2022,7140,0.174116614,135,89,8/28/2022,,,23.2,16.9,30.4,70.5,45.6,94.6
6/20/2022,8,41003,0.0001951077,8/29/2022,3660,0.089261761,127,90,8/29/2022,34560,,24.6,18,31.6,66.9,49,90.4
6/20/2022,9,40998,0.0002195229,8/30/2022,4500,0.109761452,128,88,8/30/2022,,,24.4,18.9,30.8,68,49.3,91.1
6/20/2022,9,40993,0.0002195497,8/31/2022,8580,0.209304028,130,89,8/31/2022,,,23.4,19.4,28.7,71.6,56.6,90.3
6/20/2022,9,40988,0.0002195765,9/1/2022,9060,0.221040304,125,91,9/1/2022,24690,,22.6,18.7,28.4,64.8,45.4,87.7
6/20/2022,7,40985,0.0001707942,9/2/2022,10650,0.259851165,135,90,9/2/2022,,,21.9,16.8,28.9,54.8,36.3,76.3
6/20/2022,8,40981,0.0001952124,9/3/2022,10710,0.261340621,132,100,9/3/2022,,,21.8,15.8,27.8,61.5,42.8,79.5
6/20/2022,7,40978,0.0001708234,9/4/2022,12180,0.297232661,138,89,9/4/2022,,,23,16.4,30.7,69.3,48.3,89.6
6/20/2022,7,40975,0.0001708359,9/5/2022,13140,0.320683344,130,89,9/5/2022,,,23.8,17.3,31.5,64.6,45.4,86.7
6/20/2022,10,40969,0.0002440870,9/6/2022,13500,0.32951744,135,112,9/6/2022,58230,,24.6,17.5,33.1,62.1,41.7,86.9
6/20/2022,8,40965,0.0001952887,9/7/2022,15330,0.374221897,138,89,9/7/2022,,,24.7,19.4,30.7,65.2,51.4,76.2
6/20/2022,9,40960,0.0002197266,9/8/2022,15780,0.385253906,140,121,9/8/2022,29940,4200,23.4,18.4,30.6,68.4,49.9,84.7
6/20/2022,7,40957,0.0001709110,9/9/2022,17190,0.419708475,145,106,9/9/2022,,,21.9,17.5,28.4,72.5,44.5,94.1
6/20/2022,7,40954,0.0001709235,9/10/2022,17610,0.429994628,155,106,9/10/2022,,,20.9,15.4,29,67.3,43,91.8
6/20/2022,8,40950,0.0001953602,9/11/2022,18000,0.43956044,150,105,9/11/2022,,,21.3,15.7,28.6,66.7,38.9,90.6
6/20/2022,20,40934,0.0004885914,9/12/2022,19590,0.478575268,155,97,9/12/2022,,,20.8,14.1,28.4,63.5,44.8,83.4
6/20/2022,20,40918,0.0004887824,9/13/2022,22170,0.541815338,140,101,9/13/2022,91020,,21.8,15.2,30,68,45.4,89.7
6/20/2022,23,40899,0.0005623609,9/14/2022,21690,0.530330815,155,96,9/14/2022,,,22.7,17.4,30.1,76.1,49.1,92
6/20/2022,22,40881,0.0005381473,9/15/2022,22050,0.539370368,160,107,9/15/2022,42090,,22.3,17.1,31.5,73.9,46.5,95.9
6/20/2022,20,40865,0.0004894164,9/16/2022,22890,0.560137037,150,103,9/16/2022,,,23.2,16.1,31.4,69.6,45.6,93.2
6/20/2022,23,40846,0.0005630906,9/17/2022,23940,0.586103902,155,117,9/17/2022,,,15.5,10.6,19.8,77.1,62.7,90.4
6/20/2022,24,40826,0.0005878607,9/18/2022,23490,0.575368638,140,119,9/18/2022,,,16.6,9.9,25.6,54,25.2,93.2
6/20/2022,19,40811,0.0004655608,9/19/2022,24690,0.60498395,153,117,9/19/2022,91470,6480,17.1,9.1,26.3,52.8,25.3,80.7
6/20/2022,18,40797,0.0004412089,9/20/2022,24740,0.606417139,155,108,9/20/2022,24600,,16.3,9.6,24.2,54.3,32.5,71.1
6/20/2022,21,40780,0.0005149583,9/21/2022,25980,0.637076999,148,108,9/21/2022,,,15.7,9.5,22.5,52.9,33.5,73.5
6/20/2022,22,40762,0.0005397184,9/22/2022,26580,0.652077916,150,131,9/22/2022,50580,,14.6,8.4,23.8,57.3,34.2,77.7
6/20/2022,22,40744,0.0005399568,9/23/2022,27090,0.664883173,160,120,9/23/2022,,,15.1,7,23.3,59.1,33.2,87.5
6/20/2022,23,40725,0.0005647637,9/24/2022,27660,0.679189687,165,117,9/24/2022,,,15.4,12.2,18.7,72.3,62.4,93.2
6/20/2022,21,40708,0.0005158691,9/25/2022,28770,0.70674069,,,9/25/2022,,,16.7,13.6,21,81.6,60,95.4
6/20/2022,23,40689,0.0005652633,9/26/2022,27300,0.670943007,,,9/26/2022,,,16.7,11,24.4,70.3,42,95.4
6/20/2022,20,40673,0.0004917267,9/27/2022,30750,0.756029799,,,9/27/2022,136920,6480,17.3,12.7,24.2,78.8,52.5,97.4
6/20/2022,23,40654,0.0005657500,9/28/2022,29310,0.720962267,,,9/28/2022,28410,,15.6,10.5,22.4,74.3,50.6,92.3
6/20/2022,20,40638,0.0004921502,9/29/2022,29580,0.727890152,,,9/29/2022,28830,,16,10.4,24.4,82.9,60.1,94.8
6/20/2022,20,40622,0.0004923441,9/30/2022,30690,0.755501945,,,9/30/2022,29670,,14.8,11.7,17.4,91.1,74.5,99.3
6/20/2022,21,40605,0.0005171777,10/1/2022,30810,0.75877355,,,10/1/2022,,,16.4,12.5,21.6,80.2,55.7,99.3
6/20/2022,23,40586,0.0005666979,10/2/2022,30750,0.757650421,,,10/2/2022,,,17.4,10.6,25.6,74,50.6,95.3
6/20/2022,18,40572,0.0004436557,10/3/2022,31290,0.771221532,,,10/3/2022,90180,,18,12.5,25.4,75.8,44.4,96.4
6/20/2022,23,40553,0.0005671590,10/4/2022,31920,0.787118092,,,10/4/2022,,,17.5,12.8,24,74.7,55.1,92.2
6/20/2022,22,40535,0.0005427408,10/5/2022,31770,0.783767115,,,10/5/2022,61710,,17.5,11.7,24.4,79.1,60.8,94.9
6/20/2022,20,40519,0.0004935956,10/6/2022,31590,0.779634246,,,10/6/2022,,,17.1,11.4,25.7,79.7,54.7,97.7
6/20/2022,21,40502,0.0005184929,10/7/2022,32070,0.79181275,,,10/7/2022,61770,,18,11.8,27.2,71.7,37,96.5
6/20/2022,21,40485,0.0005187106,10/8/2022,31380,0.77510189,,,10/8/2022,,,18.1,11.1,26.1,68.3,38.7,95.3
6/20/2022,20,40469,0.0004942054,10/9/2022,32760,0.809508513,,,10/9/2022,,,19.2,15.2,24.1,64.9,48,83.1
6/20/2022,20,40453,0.0004944009,10/10/2022,32400,0.800929474,,,10/10/2022,,,18.5,13,24.2,61.6,38.7,84.4
6/20/2022,20,40437,0.0004945965,10/11/2022,32220,0.796795014,,,10/11/2022,125310,,16.6,11.6,24.6,71.8,44.7,92.9
6/20/2022,20,40421,0.0004947923,10/12/2022,32370,0.800821355,,,10/12/2022,,,16.5,10.6,24.7,70.7,39.1,93.7
6/20/2022,25,40400,0.0006188119,10/13/2022,31710,0.78490099,,,10/13/2022,62310,,16,9.6,24.4,72.2,42.9,93.7
6/20/2022,21,40383,0.0005200208,10/14/2022,32370,0.80157492,,,10/14/2022,31500,,15.9,9.2,23.2,76,50.3,95.7
6/20/2022,19,40368,0.0004706698,10/15/2022,32280,0.799643282,,,10/15/2022,,,17,11,24.1,79.8,56.6,94.3
6/20/2022,22,40350,0.0005452292,10/16/2022,32300,0.800495663,,,10/16/2022,,,17.9,12.8,24.8,76.8,52.2,92.3
6/20/2022,20,40334,0.0004958596,10/17/2022,32340,0.801804929,,,10/17/2022,94410,,16.5,11.4,24.7,79.8,51.5,97.7
6/20/2022,23,40315,0.0005705073,10/18/2022,31980,0.793253132,,,10/18/2022,,,17.1,12.2,25.7,73.1,46.5,94.4
6/20/2022,22,40297,0.0005459463,10/19/2022,32460,0.805519021,,,10/19/2022,62580,,16.3,9.3,25.6,75.7,44.7,96.5
6/20/2022,20,40281,0.0004965120,10/20/2022,32250,0.800625605,,,10/20/2022,31380,,16.9,11.7,24.1,76.2,48,93.5
6/20/2022,21,40264,0.0005215577,10/21/2022,32310,0.802453805,,,10/21/2022,31680,,16.9,14.7,19.1,78.4,71.5,86.3
6/20/2022,24,40244,0.0005963622,10/22/2022,31980,0.794652619,,,10/22/2022,,,18.6,14.3,24.2,79.4,68.6,90.6
6/20/2022,21,40227,0.0005220374,10/23/2022,32040,0.796479976,,,10/23/2022,,,17.5,12.6,24.5,77.3,52.4,94.1
6/20/2022,23,40208,0.0005720255,10/24/2022,31800,0.790887386,,,10/24/2022,93270,,17.6,12.1,24.4,80.9,61,96.5
6/20/2022,22,40190,0.0005473999,10/25/2022,32520,0.809156507,,,10/25/2022,,,18.3,14.8,24.1,77.9,55.1,94.5
6/20/2022,21,40173,0.0005227392,10/26/2022,31530,0.7848555,,,10/26/2022,61800,,17.8,12.8,25.2,80.8,49.6,97.2
6/20/2022,25,40152,0.0006226340,10/27/2022,32610,0.812163778,,,10/27/2022,31980,,16.4,11.2,25,76.3,42.2,96.1
6/20/2022,22,40134,0.0005481637,10/28/2022,31020,0.772910749,,,10/28/2022,30360,,15.6,9.3,24.2,72.8,36.7,95
6/20/2022,24,40114,0.0005982949,10/29/2022,32060,0.799222217,,,10/29/2022,,,15.9,9.8,25.7,69.4,37.2,94
6/20/2022,22,40096,0.0005486832,10/30/2022,31650,0.789355547,,,10/30/2022,,,15.9,10,25.7,67.8,39.4,90.8
6/20/2022,23,40077,0.0005738953,10/31/2022,31890,0.795718242,,,10/31/2022,,,15.5,9.8,26.2,70.9,36.1,93.5
6/20/2022,21,40060,0.0005242137,11/1/2022,31290,0.781078382,,,11/1/2022,,,13.4,7.7,20.2,83.4,60.2,94.9
6/20/2022,20,40044,0.0004994506,11/2/2022,30960,0.773149536,,,11/2/2022,,,13.1,10.8,15.7,89.9,75.6,97.2
6/20/2022,20,40028,0.0004996502,11/3/2022,30810,0.769711202,,,11/3/2022,,,14.9,12.8,18,91.2,68.2,99.3
6/20/2022,23,40009,0.0005748707,11/4/2022,31530,0.788072684,,,11/4/2022,,,13.5,7.5,18.1,76.7,48.2,99.4
6/20/2022,21,39992,0.0005251050,11/5/2022,30720,0.768153631,,,11/5/2022,,,12.7,6.4,20.1,42.4,22,72.7
6/20/2022,20,39976,0.0005003002,11/6/2022,30300,0.757954773,,,11/6/2022,,,9.3,3,18.5,62.9,32.4,91.8
6/20/2022,20,39960,0.0005005005,11/7/2022,30480,0.762762763,,,11/7/2022,,,9.4,3.3,18.3,73.2,38.8,93.9
6/20/2022,20,39944,0.0005007010,11/8/2022,30090,0.753304626,,,11/8/2022,,,10.7,5.3,17.6,77,48.5,91.4
6/20/2022,21,39927,0.0005259599,11/9/2022,29850,0.747614396,,,11/9/2022,,,12,10.6,14.3,85.5,75.7,98
6/20/2022,21,39910,0.0005261839,11/10/2022,28860,0.723127036,,,11/10/2022,,,12.6,9,15.9,94.9,77.7,99.4
6/20/2022,19,39895,0.0004762502,11/11/2022,29160,0.730918661,,,11/11/2022,,,11.4,7.5,17.5,85.7,48,99.4
6/20/2022,23,39876,0.0005767880,11/12/2022,28920,0.72524827,,,11/12/2022,,,9.5,6.8,13.3,80.1,59.3,99.3
6/20/2022,22,39858,0.0005519595,11/13/2022,28770,0.721812434,,,11/13/2022,,,11.4,7.4,16,65.4,39.5,94.9
6/20/2022,22,39840,0.0005522088,11/14/2022,29160,0.731927711,,,11/14/2022,,,10.7,7,15.6,88,64.1,97.7
6/20/2022,18,39826,0.0004519661,11/15/2022,28560,0.71711947,,,11/15/2022,,,8.3,6,9.8,97,95.3,99.3
6/20/2022,21,39809,0.0005275189,11/16/2022,28800,0.723454495,,,11/16/2022,,,9.9,7.6,12.2,97.7,91,99.4
6/20/2022,19,39794,0.0004774589,11/17/2022,28680,0.720711665,,,11/17/2022,,,,,,,,
6/20/2022,21,39777,0.0005279433,11/18/2022,28200,0.70895241,,,11/18/2022,,,,,,,,
6/20/2022,19,39762,0.0004778432,11/19/2022,28530,0.717519239,,,11/19/2022,,,,,,,,
6/20/2022,21,39745,0.0005283683,11/20/2022,28020,0.704994339,,,11/20/2022,,,,,,,,
6/20/2022,15,39734,0.0003775104,11/21/2022,28050,0.705944531,,,11/21/2022,,,,,,,,
6/20/2022,22,39716,0.0005539329,11/22/2022,28260,0.711552019,,,11/22/2022,,,,,,,,
6/20/2022,20,39700,0.0005037783,11/23/2022,28440,0.716372796,,,11/23/2022,,,,,,,,
6/20/2022,19,39685,0.0004787703,11/24/2022,28320,0.713619756,,,11/24/2022,,,,,,,,
6/20/2022,24,39665,0.0006050674,11/25/2022,28440,0.717004916,,,11/25/2022,,,,,,,,
6/20/2022,23,39646,0.0005801342,11/26/2022,28710,0.724158805,,,11/26/2022,,,,,,,,
6/20/2022,19,39631,0.0004794227,11/27/2022,28800,0.726703843,,,11/27/2022,,,,,,,,
